OBJECTID,Symbol,start_lon,start_lat,end_lon,end_lat
2646,"220 kV Transmission Line, 1 Circuit",7.63010906959022,48.5027855604204,7.66486524081551,48.5870673995962
2647,"220 kV Transmission Line, 1 Circuit",1.8593758192023,48.2302150561283,1.93827886050869,48.2462134177176
2648,"220 kV Transmission Line, 1 Circuit",2.92735258676944,48.3588901811717,3.72851647697233,47.8782974688259
2649,"220 kV Transmission Line, 1 Circuit",2.92735258676944,48.3588901811717,3.0821766884858,48.3659893050367
2650,"220 kV Transmission Line, 1 Circuit",2.92735258676944,48.3588901811717,3.04596380920919,48.4495885180319
2651,"220 kV Transmission Line, 1 Circuit",-0.77366794114565,48.0725180406807,-0.455724508592136,47.5040383277643
2652,"220 kV Transmission Line, 1 Circuit",7.46768527194829,48.5821458917286,7.63010906959022,48.5027855604204
2653,"220 kV Transmission Line, 1 Circuit",-3.27117919924469,47.8168433235292,-2.0791625976825,47.4373769620894
2654,"220 kV Transmission Line, 1 Circuit",-3.27117919924469,47.820531867469,-2.0791625976825,47.4410923830811
2655,"220 kV Transmission Line, 1 Circuit",-3.26991624315463,47.8166229217945,-3.26983218003035,47.9306960812442
2656,"220 kV Transmission Line, 1 Circuit",-3.26991624315463,47.8166229217945,-3.77579475403121,47.9153831940834
2657,"220 kV Transmission Line, 1 Circuit",1.71252101079503,48.3088031343698,1.71252101079503,48.3088031343698
2658,"220 kV Transmission Line, 1 Circuit",1.77639046005165,48.3359170208442,1.71252101079503,48.3088031343698
2659,"220 kV Transmission Line, 1 Circuit",7.7574975387274,48.6382260721522,7.63010906959022,48.5027855604204
2660,"220 kV Transmission Line, 1 Circuit",0.561278287906322,48.2898059866653,0.16293278969943,48.3314503463619
2661,"220 kV Transmission Line, 1 Circuit",0.561278287906322,48.2898059866653,0.684497339602749,48.7331330285196
2662,"220 kV Transmission Line, 1 Circuit",-1.54357910158891,48.0909226123051,-1.6204833984639,47.126213417961
2663,"220 kV Transmission Line, 1 Circuit",-3.81833232141657,47.8643940386244,-3.77579475403121,47.9153831940834
2664,"220 kV Transmission Line, 1 Circuit",5.92315631804049,48.6911705494617,6.00518747751876,48.7169602357647
2665,"220 kV Transmission Line, 1 Circuit",-3.77579475403121,47.9153831940834,-4.02276034445512,48.0181442958319
2666,"220 kV Transmission Line, 1 Circuit",6.49917070468093,48.7264834060973,6.41496792784817,48.7494988271963
2667,"220 kV Transmission Line, 1 Circuit",6.00518747751876,48.7169602357647,6.2698521100164,48.3182347441989
2668,"220 kV Transmission Line, 1 Circuit",7.04738616940495,48.7370027397197,7.00447082516668,48.7276617595346
2669,"220 kV Transmission Line, 1 Circuit",7.047214508028,48.7367763122405,7.01271057126043,48.7235851515866
2670,"220 kV Transmission Line, 1 Circuit",7.04712867733951,48.7364932764573,7.02644348141667,48.7213202266023
2671,"220 kV Transmission Line, 1 Circuit",4.68738170335531,48.7034463338144,4.95443115440677,48.8015855093566
2672,"220 kV Transmission Line, 1 Circuit",4.5161319240484,48.702906621097,4.68738170335531,48.7034463338144
2673,"220 kV Transmission Line, 1 Circuit",7.84615162452248,48.8354643542588,7.65895872058865,48.6514309713184
2674,"220 kV Transmission Line, 1 Circuit",-4.02374267580702,48.0174870184869,-3.27117919924472,47.8168433235292
2675,"220 kV Transmission Line, 1 Circuit",-4.02276034445512,48.0181442958319,-4.09723731475474,48.4618720529407
2676,"220 kV Transmission Line, 1 Circuit",4.95443115440677,48.8015855093566,6.09463446356644,49.2690720264695
2677,"220 kV Transmission Line, 1 Circuit",3.08392742045363,48.7421418220558,4.1214767524383,48.3613339462766
2678,"220 kV Transmission Line, 1 Circuit",2.5099330429447,48.720430649829,2.40257228352762,48.8085646456383
2679,"220 kV Transmission Line, 2 Circuits",3.15257696066028,48.783928947576,3.08392742045363,48.7421418220558
2680,"220 kV Transmission Line, 1 Circuit",2.70805579661992,48.7583988595769,2.74649690906911,48.8093202617656
2681,"220 kV Transmission Line, 1 Circuit",6.82837906857534,48.9547688457001,6.67519916467108,49.1319277270648
2682,"220 kV Transmission Line, 1 Circuit",6.19896594989525,48.959204560583,6.00518747751876,48.7169602357647
2683,"220 kV Transmission Line, 1 Circuit",1.867807762808,48.7435153057576,2.02137722463511,48.7330204382795
2684,"220 kV Transmission Line, 1 Circuit, underground",2.74649690906911,48.8093202617656,2.92099040042558,48.8378361936714
2685,"220 kV Transmission Line, 1 Circuit",2.74649690906911,48.8093202617656,2.85586080628359,48.8633145469405
2686,"220 kV Transmission Line, 1 Circuit",6.12991263487926,48.9787716207426,6.19896594989525,48.959204560583
2687,"220 kV Transmission Line, 1 Circuit",2.92099040042558,48.8378361936714,3.08392742045363,48.7421418220558
2688,"220 kV Transmission Line, 1 Circuit",1.59212664168657,48.7524520592289,1.47646876115815,48.646769550214
2689,"220 kV Transmission Line, 1 Circuit",6.18816604283599,49.0384681870615,6.25202335746274,49.1825732188686
2690,"220 kV Transmission Line, 1 Circuit",0.684497339602749,48.7331330285196,-0.468377981932324,48.7176361325961
2691,"220 kV Transmission Line, 1 Circuit",0.684497339602749,48.7331330285196,1.57245203854578,48.8274949954538
2692,"220 kV Transmission Line, 1 Circuit",6.67519916467108,49.1319277270648,6.70781010586683,49.0556089470108
2693,"220 kV Transmission Line, 1 Circuit",6.67519916467108,49.1319277270648,6.25202335746274,49.1825732188686
2694,"220 kV Transmission Line, 1 Circuit",3.44645271050949,49.0127345052882,3.81521866230174,49.0491835542423
2695,"220 kV Transmission Line, 1 Circuit",-0.468377981932324,48.7176361325961,-2.04951354532046,48.599723508801
2696,"220 kV Transmission Line, 1 Circuit",-0.468377981932324,48.7176361325961,-0.77366794114565,48.0725180406807
2697,"220 kV Transmission Line, 1 Circuit",4.34503714007674,49.0688082010301,4.95443115440677,48.8015855093566
2698,"220 kV Transmission Line, 1 Circuit",-2.93347460374482,48.4680817347979,-3.14602761598197,48.4704232406448
2699,"220 kV Transmission Line, 1 Circuit",-2.93347460374482,48.4680817347979,-3.14602761598197,48.4704232406448
2700,"220 kV Transmission Line, 1 Circuit",-2.93347460374482,48.4680817347979,-2.04951354532046,48.599723508801
2701,"220 kV Transmission Line, 1 Circuit",-3.82679080767206,48.3689713344433,-4.09723731475474,48.4618720529407
2702,"220 kV Transmission Line, 1 Circuit",6.25202335746274,49.1825732188686,6.19896594989525,48.959204560583
2703,"220 kV Transmission Line, 1 Circuit",6.25202335746274,49.1825732188686,6.09463446356644,49.2690720264695
2704,"220 kV Transmission Line, 1 Circuit",-3.14602761598197,48.4704232406448,-3.82679080767206,48.3689713344433
2705,"220 kV Transmission Line, 1 Circuit",-2.04951354532046,48.599723508801,-1.7398831111772,48.0335874720207
2707,"220 kV Transmission Line, 1 Circuit",-4.09723731475474,48.4618720529407,-4.44946894547109,48.4430044723559
2708,"220 kV Transmission Line, 1 Circuit",-4.09721374514294,48.461766958778,-4.35985565188119,48.5011375636948
2709,"220 kV Transmission Line, 1 Circuit",3.9476476157585,49.250701849738,4.10936832095439,49.1649069157782
2710,"220 kV Transmission Line, 1 Circuit",-3.82716502135083,48.5586549001716,-3.82679080767206,48.3689713344433
2711,"220 kV Transmission Line, 1 Circuit",6.21023623707778,49.3585394822014,6.09463446356644,49.2690720264695
2712,"220 kV Transmission Line, 1 Circuit",2.46024015844799,49.241972343681,2.84174756999116,49.3360900220581
2713,"220 kV Transmission Line, 1 Circuit",2.46024015844799,49.241972343681,1.95619987678315,49.2854674500335
2714,"220 kV Transmission Line, 1 Circuit",3.94586071623356,49.3540394820439,3.9476476157585,49.250701849738
2715,"220 kV Transmission Line, 1 Circuit",5.68115454930798,49.4644260367733,4.70558616602743,49.7829953205785
2716,"220 kV Transmission Line, 1 Circuit",2.84174756999116,49.3360900220581,2.67862890328943,49.2959902888028
2717,"220 kV Transmission Line, 1 Circuit",2.84174756999116,49.3360900220581,2.96269682809242,49.6774891472552
2718,"220 kV Transmission Line, 1 Circuit",-0.280854581253336,49.1130755951983,-0.468377981932324,48.7176361325961
2719,"220 kV Transmission Line, 1 Circuit",-0.280854581253336,49.1130755951983,-0.166218438442728,49.0780074951708
2720,"220 kV Transmission Line, 1 Circuit",3.46519292485398,49.396587074541,3.48642183914322,49.2822283137272
2721,"220 kV Transmission Line, 1 Circuit",1.41737662804503,49.2855917543624,1.75551004311889,48.965435940978
2723,"220 kV Transmission Line, 1 Circuit",-0.168441046408057,49.2190473987373,-0.280854581253336,49.1130755951983
2724,"220 kV Transmission Line, 1 Circuit",0.945157372054952,49.345216532305,0.8651633834714,49.320717682816
2725,"220 kV Transmission Line, 1 Circuit",2.57383362509711,49.4699582072842,2.46024015844799,49.241972343681
2727,"220 kV Transmission Line, 1 Circuit",2.51519540450692,49.5136893891049,2.57383362509711,49.4699582072842
2728,"220 kV Transmission Line, 1 Circuit",3.40433267206532,49.6742643424832,3.9476476157585,49.250701849738
2729,"220 kV Transmission Line, 1 Circuit",3.40433267206532,49.6742643424832,2.96269682809242,49.6774891472552
2730,"220 kV Transmission Line, 1 Circuit",3.40433267206532,49.6742643424832,4.01670862179287,49.9559261024298
2731,"220 kV Transmission Line, 1 Circuit",0.374408927811087,49.477868457787,1.1403049806142,49.4347973433011
2732,"220 kV Transmission Line, 1 Circuit",2.82650665317603,49.6967688840775,2.57383362509711,49.4699582072842
2733,"220 kV Transmission Line, 1 Circuit",2.82650665317603,49.6967688840775,2.96269682809242,49.6774891472552
2734,"220 kV Transmission Line, 1 Circuit",2.82650665317603,49.6967688840775,2.88424135445504,49.752281909899
2735,"220 kV Transmission Line, 1 Circuit",2.88424135445504,49.752281909899,2.82650665317603,49.6967688840775
2736,"220 kV Transmission Line, 1 Circuit",1.86200021961189,49.7822518263589,2.28788904077389,49.9684430246756
2737,"220 kV Transmission Line, 1 Circuit",2.28788904077389,49.9684430246756,2.40262665953781,49.706057657391
2738,"220 kV Transmission Line, 1 Circuit",2.28788904077389,49.9684430246756,2.87589066071635,50.4629854224369
