OBJECTID,Symbol,lon,lat
2786,Substation,5.41707401806435,46.2176204856094
2787,Substation,5.24245912551581,46.2318219092599
2788,Substation,5.54572260923176,46.1180564369343
2789,Substation,5.94112634817246,46.2470926278363
2790,Substation,5.06085708015685,47.3888050682103
2791,Substation,5.00743729169979,47.2717782985629
2792,Substation,5.61107502665489,46.6888964054546
2793,Substation,5.44268562300055,47.045301553482
2794,Substation,5.51063957989365,47.1256355158846
2795,Substation,6.06889097931024,45.9127389148811
2796,Substation,6.31675180241254,46.1232995163226
2797,Substation,6.55070134551424,46.0949764737773
2798,Substation,6.40099745145437,46.3025921594704
2799,Substation,6.30516677748887,46.9093419031823
2800,Substation,6.04222964404196,47.2807747951571
2801,Substation,6.5939298130677,47.385899022
2802,Substation,4.95443115440677,48.8015855093566
2803,Substation,4.4910661808529,49.8005765433962
2804,Substation,2.51519540450692,49.5136893891049
2805,Substation,2.02137722463511,48.7330204382795
2806,Substation,1.95976021110001,47.8119461237691
2807,Substation,1.74844101217608,47.6804522700294
2808,Substation,1.40370428715585,47.6523569433735
2809,Substation,1.04760406162549,47.6166216760551
2810,Substation,1.85582363657842,47.661489795806
2811,Substation,0.795725121867902,47.9621224180224
2812,Substation,1.57847023931415,48.3849193390371
2813,Substation,1.62779527226932,48.1867391909184
2814,Substation,1.47646876115815,48.646769550214
2815,Substation,2.01384818606317,48.0573603765968
2816,Substation,2.49758835712079,48.0676925957655
2817,Substation,2.71750019243742,47.7093792440961
2818,Substation,2.62869826762469,47.7690486363518
2819,Substation,2.38931360121214,48.6959632693896
2820,Substation,2.3915129754283,48.4889109460521
2821,Substation,2.26998822664906,48.6324283863003
2822,Substation,2.52176044223164,48.5491736929026
2823,Substation,2.50944667090507,48.723594470985
2824,Substation,1.72445890333445,48.7417433543239
2825,Substation,1.42509695573941,49.0984982094188
2826,Substation,0.909742364059933,49.0077461770601
2827,Substation,0.684497339602749,48.7331330285196
2828,Substation,1.62543992837836,49.0036693687019
2829,Substation,1.09404438345794,48.9963156346236
2830,Substation,0.98696518851351,49.2963122984389
2831,Substation,0.8651633834714,49.320717682816
2832,Substation,0.630339701809441,49.5403031705734
2833,Substation,0.940739099076999,49.5486532863299
2834,Fossil gas,1.2256885576063,49.4069452625758
2835,Substation,1.06342316196588,49.3812728374632
2836,Substation,1.13307301918011,49.3255288144446
2837,Substation,1.1403049806142,49.4347973433011
2838,Substation,1.10387848132599,49.5154000118965
2839,Substation,1.22346301389095,49.497603235095
2840,Substation,1.75551004311889,48.965435940978
2841,Substation,2.10795649245335,48.9313011928189
2842,Substation,2.15771857239194,48.7632060513064
2843,Substation,1.80208616949628,48.9079449323005
2844,Substation,2.40207807346973,48.8117281191829
2845,Substation,2.29962149466544,48.7760207730474
2846,Substation,2.3267570101161,48.9773498385249
2847,Substation,2.2676952924866,48.892597388142
2848,Substation,2.48936834434014,48.8958934353774
2849,Substation,2.40089231212804,48.9079104137756
2850,Substation,2.14355245186837,49.385737483176
2851,Substation,2.11953085497815,49.0209963114745
2852,Substation,1.95619987678315,49.2854674500335
2853,Substation,2.48138813541169,49.0315580405609
2854,Substation,2.27789353843428,49.248425481385
2855,Substation,2.46024015844799,49.241972343681
2856,Substation,4.5161319240484,48.702906621097
2857,Substation,3.72851647697233,47.8782974688259
2858,Substation,3.40883753702131,48.1269461316795
2859,Substation,2.82403078490983,48.0196286484301
2860,Substation,3.52448810874256,47.7864247331891
2861,Substation,3.65740486095806,47.8539254329538
2862,Substation,3.0821766884858,48.3659893050367
2863,Substation,2.92735258676944,48.3588901811717
2864,Substation,2.75681148330298,48.2824271820896
2865,Substation,2.75797920235487,48.5144815984252
2866,Substation,3.55684031800021,48.5044228398898
2867,Substation,3.65297397018024,48.5913366392093
2868,Substation,3.85250498775159,47.9364064641471
2869,Substation,3.99852462128867,47.6242816145263
2870,Substation,3.90853092686868,47.4825092547759
2871,Substation,3.99900651263976,47.8657888584405
2872,Substation,4.56736289585772,47.8634407157904
2873,Substation,4.1214767524383,48.3613339462766
2874,Substation,3.91007440791408,48.2822909081365
2875,Substation,3.86213082161447,48.5051533188449
2876,Substation,4.93353453568512,48.6649196736497
2877,Substation,3.40433267206532,49.6742643424832
2878,Substation,2.59734741500302,49.0811412285717
2879,Substation,2.92099040042558,48.8378361936714
2880,Substation,2.70805579661992,48.7583988595769
2881,Substation,2.70172407308228,48.8770286294577
2882,Substation,3.15257696066028,48.783928947576
2883,Substation,2.96557141392697,48.9372137488573
2884,Substation,3.44645271050949,49.0127345052882
2885,Substation,2.88532598751928,49.4425318871184
2886,Substation,2.72482042413554,49.3746412382974
2887,Substation,2.67862890328943,49.2959902888028
2888,Substation,2.82650665317603,49.6967688840775
2889,Substation,3.3466197075549,49.3486349455975
2890,Substation,2.96269682809242,49.6774891472552
2891,Substation,4.07618373211395,49.3040297921731
2892,Substation,3.9476476157585,49.250701849738
2893,Substation,3.81521866230174,49.0491835542423
2894,Substation,4.2548793069351,48.9861865523911
2895,Substation,4.41558913492134,48.8099301027768
2896,Substation,4.23203688845734,49.2230237593998
2897,Substation,3.94586071623356,49.3540394820439
2898,Substation,4.88067854374057,49.7630040488749
2899,Substation,2.31838995073359,51.0157451114603
2900,Substation,1.58974569831657,50.0434394587399
2901,Substation,1.37818117816702,49.9819966226389
2902,Substation,0.797014325738043,49.836262602214
2903,Substation,1.11499612511846,49.712205646568
2904,Substation,1.75783118504413,50.4880641628596
2905,Substation,1.86200021961189,49.7822518263589
2906,Substation,2.37162192082728,49.8725119956315
2907,Substation,2.28788904077389,49.9684430246756
2908,Substation,1.89491482712982,50.9116577524132
2909,Substation,1.70000038318433,50.7182089330013
2911,Substation,1.83422290955054,50.9020340781592
2912,Substation,2.21443542700419,50.8233393117505
2913,Substation,2.07671930162805,50.7757480165181
2914,Substation,2.22082135545775,50.6847734269991
2915,Substation,2.34467243422265,50.7515953314258
2916,Substation,2.14883690651255,50.9903445421191
2917,Substation,2.16356654221838,50.9237588696494
2918,Substation,2.95560671854738,50.5481616288953
2919,Substation,3.38697954327151,50.3752039978672
2920,Substation,2.6779096450451,50.1620423700876
2921,Substation,2.82451629635916,49.8089668903276
2922,Substation,3.39544784325373,49.8813479318348
2923,Substation,3.3986343812007,50.0679346270405
2924,Substation,2.87589066071635,50.4629854224369
2925,Substation,2.81976082932266,50.3211619735028
2926,Substation,2.69056549720153,50.4846538878031
2927,Substation,3.13665187607579,50.377134857444
2928,Substation,3.35347350119409,50.3165061266269
2929,Substation,3.09057372654224,50.5088945590952
2930,Substation,3.907963117994,50.214369575847
2931,Substation,4.01670862179287,49.9559261024298
2932,Substation,3.9518003962338,50.0238998540073
2933,Substation,4.56857508557874,49.9274561281206
2934,Substation,3.54217078361776,50.3865674839902
2935,Substation,2.72093331474995,50.6624915109839
2936,Substation,2.54449888241494,50.611263431674
2937,Substation,2.9012993822188,50.6422979398542
2938,Substation,3.14212192742911,50.6202893446456
2939,Substation,3.16283954753434,50.7178564219986
2940,Substation,6.84597805574149,49.1325805140935
2941,Substation,5.9927875573579,49.1990514816356
2942,Substation,6.2698521100164,48.3182347441989
2943,Substation,6.1069481187164,48.5886129389469
2944,Substation,5.3610873555943,47.9376698494005
2945,Substation,6.17386198326413,47.6725095046249
2946,Substation,6.06983135532621,48.4812855990623
2947,Substation,6.08378200725073,48.8234516931008
2948,Substation,5.92315631804049,48.6911705494617
2949,Substation,5.96870705056607,48.915456113665
2950,Substation,6.23579804875722,48.642594263509
2951,Substation,6.18816604283599,49.0384681870615
2952,Substation,6.38005117201115,48.1814285559792
2953,Substation,6.64677359612924,48.0671403885865
2954,Substation,6.76184526463677,47.5232381602246
2955,Substation,6.76054791844913,47.634845266472
2956,Substation,6.25202335746274,49.1825732188686
2957,Substation,6.85937592479323,48.373642281661
2958,Substation,6.67519916467108,49.1319277270648
2959,Substation,5.18710132239278,49.5121662914589
2960,Substation,5.78866551343736,49.2819971338192
2961,Substation,5.84550606779853,49.3758482899512
2962,Substation,6.25661191604719,49.4073010991608
2963,Substation,6.09463446356644,49.2690720264695
2964,Substation,6.21023623707778,49.3585394822014
2965,Substation,7.04772949215882,48.7367197052113
2966,Substation,7.59444665046379,48.2620563482229
2967,Substation,7.19320620152431,47.9219976121758
2968,Substation,7.18640309393071,47.7630599620222
2969,Substation,7.05319342478059,47.8003321841931
2970,Substation,7.31869063237817,47.777997636772
2971,Substation,7.41100987095547,47.6415547291534
2972,Substation,7.45247070669591,47.7912333295986
2973,Substation,7.24464303492393,48.0559744139353
2974,Substation,6.95776316877095,48.1735681833041
2975,Substation,7.51244360417995,48.1411071841774
2976,Substation,7.47512703922299,48.0388267236336
2977,Substation,7.46768527194829,48.5821458917286
2978,Substation,7.66486524081551,48.5870673995962
2979,Substation,7.63010906959022,48.5027855604204
2980,Substation,7.66422778088436,48.3849822637888
2981,Substation,7.65895872058865,48.6514309713184
2982,Substation,7.75291313689244,48.5527609977216
2983,Substation,7.7574975387274,48.6382260721522
2984,Substation,7.8227232405791,48.6792492952809
2985,Substation,7.02695102915655,49.057382982462
2986,Substation,7.66308330141758,48.790486625429
2987,Substation,7.84615162452248,48.8354643542588
2988,Converter Station,9.37688433989328,42.7048940023523
2989,Converter Station,9.13467414331719,41.4266219490625
2990,Converter Station,9.45167851328868,42.5382802037776
2992,Substation,6.9425010680865,46.0495270073248
2993,Substation,1.94833846918186,45.7486140978384
2994,Substation,0.827468512889267,46.3641697621722
2995,Substation,7.10475436441657,48.1149446722473
2996,Substation,5.92583425134823,48.1704403081314
2997,Substation,2.77168176026792,49.7656423873178
2998,Substation,4.41982726277406,49.484439641467
2999,Substation,6.09573162340216,48.67252337805
3000,Substation,3.04596380920919,48.4495885180319
3001,Substation,-2.31255296594659,47.9193000958847
3002,Substation,6.38306362861562,45.8748290915163
3003,Substation,4.59975094677149,43.854262214497
3004,Substation,-1.7398831111772,48.0335874720207
3005,Substation,-1.64468697082655,48.0636862313513
3006,Substation,-1.34753180943401,47.2502718721263
3007,Substation,-1.852450621694,47.2692276954491
3008,Substation,0.255716418717136,47.3372361593852
3009,Substation,-0.317068795406798,49.1682199351611
3010,Substation,0.0321684183801295,48.7762640877587
3011,Substation,0.374408927811087,49.477868457787
3012,Substation,0.477627505084793,49.5393236848908
3013,Substation,1.27514434228316,50.0027973605856
3014,Substation,2.40262665953781,49.706057657391
3015,Substation,3.07136491488046,50.2417111072368
3016,Substation,2.54787792614297,48.9216516372297
3017,Substation,3.86703660777858,50.3062244723966
3018,Substation,3.46519292485398,49.396587074541
3019,Substation,2.3823091083067,48.572079863556
3020,Substation,2.80001966578073,48.3199671550297
3021,Nuclear,3.65784368455549,48.4265889566229
3022,Substation,3.72938771225415,48.0887730923309
3023,Substation,3.2016700133632,47.5561637306228
3024,Substation,5.52045296888549,48.6755573737421
3025,Substation,7.45978363280677,48.9021673726039
3026,Substation,4.70558616602743,49.7829953205785
3027,Substation,4.76934903257554,49.7246159217228
3028,Substation,4.50910661823516,49.8664989036224
3029,Substation,2.60815957480286,50.3313479223364
3030,Substation,2.73439789271417,50.5245942766913
3031,Substation,-1.46041756174885,43.3458542578278
3032,Substation,3.54373426534688,43.3674363836728
3033,Substation,2.72238773071035,44.7448865911551
3034,Substation,2.81896319629735,44.759045169955
3035,Substation,3.92020998356736,45.1038087147809
3036,Substation,4.94570100223819,44.7836894630286
3037,Substation,4.9617849935663,44.7008036945868
3038,Substation,4.84185757406146,44.5789421976725
3039,Substation,5.79095282048962,46.0638544552037
3040,Substation,5.89539143302089,46.317055217757
3041,Substation,5.83190715545271,45.2507701081375
3042,Substation,5.76508089328915,45.1660327496572
3043,Substation,6.51077236571737,43.4642241559189
3044,Substation,6.70604154092891,43.4417095932212
3045,Substation,6.68852047454943,43.6102980703819
3046,Substation,7.39312821593557,47.8951968437157
3047,Substation,4.28233278422158,45.4522983197911
3048,Substation,-0.523535865349159,44.788115295028
3049,Substation,1.13356547086419,49.3253842694171
3050,Substation,5.17995769972962,48.9836216864373
3051,Substation,4.87994697615124,45.8091448133095
3052,Fossil oil,2.54178457672473,48.7719782029787
3053,Substation,4.47476334056431,49.1379406449362
3054,Substation,3.92082317687987,43.6406186275861
3055,Substation,3.992637064009,43.695524960281
3056,Substation,2.83063275755342,48.9985637968264
3057,Substation,3.72967214980117,49.1563704291875
3058,Substation,6.0444631789666,49.0246281216945
3059,Substation,7.2010326118282,47.5928349994355
3060,Substation,-0.578726219089621,46.6385700587759
3061,Substation,2.71151554176337,45.9661695274759
3062,Substation,6.12959957103614,45.7826296904545
3063,Substation,6.48417638875431,48.8084652138707
3064,Substation,1.78976820014238,47.2769368339538
3065,Fossil oil,-3.70690851086368,48.3552424396141
3066,Wind farm,2.67285595315487,44.2040528007914
3067,Fossil gas,5.88423114809807,48.6199806170469
3068,Substation,1.867807762808,48.7435153057576
3069,Substation,3.53981360744144,49.3135858248791
3070,Substation,3.77096849927287,50.1507206168122
3071,Substation,5.77502793289742,43.5094199617546
3072,Substation,2.74806430513122,44.1424412078743
3073,Substation,1.93827886050869,48.2462134177176
3074,Substation,3.75102090049623,50.2688736167985
3075,Substation,5.39796267347051,43.3476475566705
3076,Substation,7.50405661698904,47.8910494376223
3077,Substation,-2.02410637913247,46.8478254983308
3078,Substation,1.97122063419468,50.3079312232541
3079,Substation,-0.856933593776392,43.8558211797731
3080,Substation,-0.0548082532868617,44.689878885111
3081,Substation,5.06184612199882,48.2503314773363
3082,Substation,2.46371196868975,50.1740954511923
3083,Substation,5.0994122534948,43.8580336198201
3084,Substation,6.64428479318446,45.1375558886933
3085,Fossil gas,4.93140537311008,43.4320922008834
3086,Hydro run of river & pondage,-2.17211751610671,48.618196344366
3087,Substation,6.13208770749107,46.2532355008847
3088,Substation,6.02600097653411,46.1894570512551
3089,Substation,4.88738508099438,48.0934316017809
3090,Hydro run of river & pondage,6.14290237423914,46.2050224997844
3091,Hydro pure storage,21.1343764830505,39.7764082463752
3092,Hydro pure storage,21.041564941374,39.1620114808362
3093,Hydro pure storage,21.343349136981,38.6601863103606
3094,Hydro pure storage,21.6403198241863,38.8247307809451
3095,Hydro pure storage,21.3936324915731,38.768906775815
3096,Hydro pure storage,21.791381835905,39.2854197594495
3097,Hydro pure storage,21.9605174503137,37.7508636755417
3098,Fossil gas,22.2809600829752,37.3990736227003
3099,Fossil oil,23.9556884765294,35.4863928247592
3100,Substation,24.013409070484,38.4334783325783
3101,Hydro mixed pump storage,24.3623429620998,41.3613254241418
3102,Fossil oil,25.0131225585604,35.3280108900464
3103,Fossil oil,27.9492683764591,36.2592357849177
3105,Hydro pure storage,22.0202974137789,40.8054925415264
3106,Hydro pure storage,22.2626327346115,40.4973159135488
3107,Hydro mixed pump storage,22.1907312919635,40.4059869858134
3108,Hydro pure storage,22.0777195445649,40.3175186684537
3110,Substation,21.138696400137,39.2782909303833
3111,Converter Station,21.090945778493,39.3164046385708
3112,Substation,21.5919298694965,38.6609131048788
3113,Substation,22.9433891702884,40.6625323890672
3114,Substation,23.1909907645646,38.4662969433199
3115,Substation,22.7053572328449,38.4028435892461
3116,Substation,21.9924620797026,39.4906914635537
3117,Substation,22.4319423315414,39.5330440278719
3118,Substation,23.7942972987391,37.855820651645
3119,Substation,23.6268501994719,37.9987553946602
3120,Substation,23.7370989095578,38.2248410376912
3121,Substation,23.9471452133892,37.9226291435256
3122,Substation,23.9324526899078,38.1317922812903
3123,Substation,24.2922323438304,40.9765799097655
3124,Hydro pure storage,24.4762208882779,41.318180261597
3125,Fossil gas,25.5088806152009,41.0027026680645
3126,Brown coal/Lignite,21.4745263018697,40.8389339193571
3127,"Hydro pure storage, under construction",21.2089131014827,39.5558658974514
3128,Substation,25.7108811869355,41.1139647954013
3129,Substation,23.1871666095127,40.7182767343288
3130,Fossil gas,23.207244873014,38.2899365980245
3131,"Substation, under construction",21.7983864411513,38.1743306236222
3132,"Substation, under construction",22.9087920826553,37.8812040011217
3133,Fossil gas,22.5480651855142,38.3696555675995
3134,Fossil gas,22.6112365722329,40.6452196054653
3135,Substation,22.0495717606,40.4964923449936
3136,Substation,21.6968443870389,40.3163099984843
3137,Substation,21.7290877419738,40.6501635337561
3138,Substation,23.9845802664943,37.7529024583855
3139,Fossil oil,26.1186218261382,35.0727170178776
3140,Fossil oil,27.107488587122,36.8128808072826
3141,Fossil gas,23.1413269042641,38.2041948940988
3142,Substation,20.397187931352,39.4472502928837
3143,Brown coal/Lignite,18.3925433913775,47.4810939783542
3144,Fossil gas,18.8772143845102,47.3529212292921
3145,Fossil oil,20.0635939230228,47.907195363605
3146,Fossil gas,21.3241224072067,48.0935891519828
3147,Substation,17.1694126791058,46.7779429980634
3148,Substation,17.7879666968805,47.6526022148863
3149,Substation,17.8912602668621,46.4088154581125
3150,Substation,19.2452485432151,47.7434367890572
3151,Substation,18.1124357382242,47.0773230033711
3152,Substation,18.8921121176049,47.4885179645606
3153,Substation,19.7229364185341,47.2124179058002
3154,Substation,18.9556578766433,46.9334028027301
3155,Substation,20.1711019786683,46.2982984756449
3156,Substation,20.2912658327789,47.1843533736754
3157,Substation,20.1586407467118,47.8044102986424
3158,Substation,21.1510861585045,46.6519292835456
3159,Substation,20.8993664659619,48.1083569734166
3160,Substation,21.5052232924008,48.1203863599511
3161,Substation,21.7060226998103,47.4986905315595
3162,Nuclear,18.7945010211531,46.5580687995339
3163,Substation,20.2123692486818,46.2050102753885
3164,Substation,18.2221859493443,46.1360796883856
3165,Substation,19.211667661362,47.3242596253957
3166,Substation,19.1367783339679,47.5311995489513
3167,Substation,18.675609774134,47.2349197917476
3168,Substation,21.0223058194656,47.914211447925
3169,Substation,20.5603604759383,48.2628229344067
3170,Substation,22.0365421297996,48.3169544809826
3171,Substation,16.5183989912012,47.2392090052225
3172,Fossil gas,17.8251242637307,47.7213544309613
3173,Substation,18.5934048726061,47.5725302996183
3174,Substation,18.2882973831205,45.9305530519097
3175,Substation,16.6904790825264,46.6332856380449
3176,Fossil gas,-8.07910283642618,51.7906296030541
3177,Fossil gas,-6.89030737845645,52.3307579898811
3178,Fossil oil,-9.35760498049311,52.5596556795938
3179,Hard coal,-9.54986572268058,52.658059969426
3180,Hydro run of river & pondage,-8.56025215250255,52.6998141835299
3181,Hydro pure pump storage,-6.32205617329728,52.9977974846651
3183,Substation,-8.38362522509039,52.0356287819166
3184,Substation,-8.23960055926837,51.8192084164973
3185,Substation,-8.3734703064212,51.827184821864
3186,Substation,-8.81652832033716,53.3042107609186
3187,Substation,-8.04716406368823,53.2647231794592
3188,Substation,-9.39074933922741,52.5628946220823
3189,Substation,-8.57977030003353,52.5732952261114
3190,Substation,-9.41417039912116,52.6569403947853
3191,Substation,-9.23166524095792,52.6541419245388
3192,Substation,-6.43720913494989,53.0059557022827
3193,Substation,-7.06555530153459,52.7291616142582
3194,Substation,-6.96647122118104,52.2735464556075
3195,Substation,-6.23760730019524,52.8129666459889
3196,Substation,-6.61479949953678,53.4800781106384
3197,Substation,-6.71061067713814,53.1188663361142
3198,Substation,-6.6034698486579,53.3491167467043
3199,Substation,-6.34923934939046,53.3331282529377
3200,Substation,-6.18744850161215,53.2614652134477
3201,Substation,-6.3590240478768,53.4051827819546
3202,Substation,-8.34154389568422,53.9266356121443
3203,Substation,-6.61860704682431,53.9939460458594
3204,Fossil gas,-6.20521545412682,53.3501414457032
3205,Substation,-8.38258665136747,53.1187715942068
3206,Substation,-8.84194893541529,51.8960826112225
3209,Substation,-7.34655307933125,52.1947019527358
3211,Substation,-6.6766061300476,53.701962618305
3213,Fossil gas,-8.55496194356668,51.7589768666995
3214,Fossil gas,-8.58709795333375,53.2060529500528
3215,Fossil gas,-9.14164513907965,52.5950593633864
3216,Wind farm,-7.3553358682146,55.1384838698964
3217,Wind farm,-7.94926939458503,54.8569233249258
3220,Wind farm,-9.6355590841508,54.232487477215
3224,Wind farm,-9.26566791297875,52.7990767735524
3226,Wind farm,-9.22765635215375,51.8909278504028
3228,Fossil gas,-6.31988525393141,53.4117829623286
3229,Substation,-6.3153362274421,53.4053362861525
3230,Wind farm,-6.95514131725615,54.0997998739969
3231,Fossil gas,-8.26230471895107,51.7759863383484
3232,Wind farm,-9.68083032936258,52.1810069085388
3233,Fossil oil,-7.49440886012748,53.264974879963
3234,Fossil peat,-7.30288357760266,53.1910983817955
3236,Wind farm,-8.86004209333551,51.9812861761435
3237,Fossil gas,-6.22581481936126,53.3474771770735
3238,Substation,-6.19594573977128,53.3404058107121
3239,Hydro run of river & pondage,-8.33726393528188,54.4572441600485
3240,Substation,-7.78539487227691,54.136387122151
3241,Substation,-7.6905300826145,54.9335389430985
3242,Brown coal/Lignite,8.88019933459507,44.4330979836382
3243,Substation,11.9380187987982,42.0237934435889
3244,Fossil gas,11.4800149600442,42.3851731221829
3245,Other or not listed,11.0694612964752,43.212527731501
3246,Hydro mixed pump storage,9.47129343679321,46.2410640734074
3247,Hydro mixed pump storage,9.48051935132921,46.1141915799706
3248,Hydro mixed pump storage,10.3518345572478,46.4394899319882
3249,Hydro mixed pump storage,10.7480925475993,45.8770608605831
3250,Fossil gas,14.3455933245039,40.8135621993005
3251,Fossil gas,12.2089044000561,44.5364653195629
3252,Hydro mixed pump storage,10.9230194430204,46.677152154693
3253,Hydro mixed pump storage,7.29735155765984,45.8057933696211
3254,Fossil gas,7.96764035513895,45.2746778261794
3255,Fossil oil,9.52949903437121,45.0808794935653
3256,Fossil gas,9.44851380728189,45.2065299262031
3257,Fossil gas,9.25372033663467,45.3918153045502
3258,Fossil oil,8.2557516069437,45.5986462557676
3259,Hydro run of river & pondage,8.45102386047455,46.1093146351055
3260,Hydro mixed pump storage,10.2246574912868,46.389062907217
3261,Fossil oil,12.3975344476564,44.9967095176704
3262,Fossil oil,12.1254934854081,45.2774237062244
3263,Brown coal/Lignite,12.2305273650868,45.4243825531489
3264,Fossil gas,11.2262573273157,45.0292727244916
3265,Fossil gas,11.0268114892742,45.0626013908694
3266,Hydro run of river & pondage,12.4108330048519,46.0697112932066
3267,Hydro run of river & pondage,10.3780640561417,46.3706256833655
3268,Hydro run of river & pondage,10.4752167481938,46.1434362389047
3269,Fossil gas,11.4009438472072,43.6239126921978
3270,Hydro mixed pump storage,12.6618763441111,42.6164542192114
3271,Hydro run of river & pondage,13.4857270256519,42.5534477092774
3272,Hydro mixed pump storage,13.6960705445235,42.4828104870452
3273,Brown coal/Lignite,8.25633081219507,44.2905017108227
3274,Hydro run of river & pondage,7.38332203824433,44.1672487195111
3275,Hydro run of river & pondage,9.21931457935714,40.1137366760231
3276,Hydro mixed pump storage,14.158691877441,41.5193687256119
3277,Hydro run of river & pondage,14.1091918945008,41.38350639481
3278,Fossil oil,14.469332314381,41.0273352792974
3279,Fossil oil,16.876271074871,41.1058989219835
3280,Fossil oil,17.9532506564774,40.641561487108
3281,Brown coal/Lignite,18.0658675380693,40.5119633842412
3282,Fossil oil,16.5358392686284,39.5137092493681
3283,Fossil oil,15.2942566334196,38.208076554697
3284,Brown coal/Lignite,8.41873166148451,39.1934160539731
3285,Hydro run of river & pondage,14.8497390746764,37.5894790264407
3286,Hydro mixed pump storage,12.8306775588955,46.3854962051024
3287,Substation,7.32191968340414,44.8374641491758
3288,Substation,8.32214355465843,40.8384028040349
3289,Substation,8.45111845523942,39.2242746716576
3290,Substation,8.56407857734313,39.9423020364284
3291,Substation,8.63731384274437,40.6431355833243
3292,Substation,7.28257975490718,44.193150317294
3293,Substation,8.35582076098697,44.3010634984222
3294,Substation,8.0192387899103,43.9810870357814
3295,Substation,7.6629638671587,44.8237342443523
3296,Substation,7.55646767433697,44.4516197136252
3297,Substation,8.41278076168967,44.3434938838685
3298,Substation,8.16912600470117,44.6274229444892
3299,Substation,6.95138082002155,45.1270769468938
3300,Substation,7.64495132977336,45.3435922969557
3301,Substation,7.35165525800326,45.8507657071406
3302,Substation,7.17163144560873,45.7246435735792
3303,Substation,7.1355603284421,45.8009449836987
3305,Substation,7.46853275632415,45.7524404629016
3306,Substation,7.67795769091367,45.7431706180309
3307,Substation,8.04885864254922,45.5034594953861
3308,Substation,7.94231335683179,45.3510540999467
3309,Substation,8.19717407223669,45.277785543162
3310,Substation,8.38972934723068,45.5904015895269
3311,Substation,8.34085524350822,46.210216017124
3312,Substation,8.21424170376362,46.0435456143647
3313,Substation,8.35812047567002,46.369592276703
3314,Substation,16.7854140434404,41.0527192825685
3315,Substation,10.8260659160527,45.4404293628391
3316,Converter Station,8.67713928219749,40.6764721285115
3317,Substation,9.21219744461658,40.1137359987708
3318,Substation,9.03675865911273,40.2558664534211
3319,Substation,8.96162914486549,39.2295714672466
3320,Substation,8.96935652972075,39.4169971485789
3321,Substation,9.18443619309937,39.3736188219889
3322,Substation,9.16611547516354,40.2463614971277
3323,Converter Station,9.20040371368552,41.2076655079043
3324,Substation,8.8673400878615,44.4916073297059
3325,Substation,8.75886964678453,44.4498302828286
3326,Substation,8.84941931853533,44.9762981312218
3327,Substation,8.8601110130197,44.6812312986101
3328,Substation,9.32369764920908,44.3659762697006
3329,Substation,9.05570690457504,45.371108322436
3330,Substation,9.80549338627314,44.1408891333604
3331,Substation,9.94262695309559,44.1112539735816
3333,Substation,9.38644594419747,45.1625408381987
3334,Substation,9.363098144502,45.4023069923912
3335,Substation,10.0209045409862,44.6598622399087
3336,Substation,9.7256469726269,45.0075350312468
3337,Substation,9.87519294337866,45.0427542556569
3338,Substation,9.99010525693217,45.27094774907
3339,Substation,10.6729944205359,43.0142573284275
3340,Converter Station,10.5935827252803,42.9691565062197
3341,Substation,10.5778608488516,42.9937168850718
3342,Substation,11.780502323497,42.1145239524751
3343,Substation,11.9074630737006,42.1291662936031
3344,Substation,11.7200012450674,42.2338641424312
3345,Substation,11.6405995530476,42.3125710261379
3346,Substation,11.126403808564,43.8711682392283
3347,Substation,11.0316467284859,44.3012472533399
3348,Substation,10.7742234856135,43.9044811126987
3349,Substation,10.3269444457694,43.6129670399847
3350,Substation,10.4551450487674,43.6364766538643
3351,Substation,11.0148442466245,43.8091141183754
3353,Substation,10.7113162583886,44.5422253430411
3354,Substation,10.3888091956903,44.8600547140327
3355,Substation,10.7116699218454,45.1704199726362
3356,Substation,10.8600079622027,44.6313005226252
3357,Substation,11.096411858595,44.5492885479353
3358,Substation,10.877838134736,45.3724082308299
3359,Substation,11.1081158437192,45.1061953359236
3360,Substation,11.9580471017602,44.2236484350748
3361,Substation,11.3353214042987,43.6769146342938
3362,Substation,11.2208791738952,43.3771966989907
3363,Substation,11.2170101570532,43.7217371970762
3364,Substation,11.9218653807487,43.4728848645577
3365,Substation,11.2843322753609,44.4945461799101
3366,Substation,11.252899394669,45.43385280462
3367,Substation,11.2829589843453,44.9793709761356
3368,Substation,11.5085650223574,44.7966272828322
3369,Substation,11.8734985414269,45.3574804274936
3370,Substation,12.0139731995629,45.3264022723256
3371,Substation,8.74780802762582,45.8478437215235
3372,Substation,8.62880189567663,45.7639145440058
3373,Substation,8.61431382094038,45.5377606794126
3374,Substation,8.72909097847189,46.0697980163375
3375,Substation,8.91339951216147,45.734031108746
3376,Substation,8.89481649939348,45.5426053006813
3377,Substation,8.86722086621624,45.6509726819956
3378,Substation,9.03630142929359,45.6591932340089
3379,Substation,9.22508239743171,45.8474559781595
3380,Substation,9.15783359817074,45.6207529131033
3381,Substation,9.34210919596709,45.7553038613998
3382,Substation,9.34799194333013,46.2501492379507
3383,Substation,9.86160278317374,45.7215215222889
3384,Substation,9.59844589230467,45.5782436098872
3385,Substation,9.85737427838854,45.6162717215228
3386,Substation,10.7781262774903,46.5350352248848
3387,Substation,10.1989685528869,46.3278906288547
3388,Substation,10.2109614199308,45.7278156317463
3389,Substation,10.0543984244456,45.6476486459277
3390,Substation,10.1372161973368,45.6015323142094
